Author,Datetime,Title,Content
amy341731,2019-03-22T10:59+00:00,Chest/rib cage discomfort,"Hello all- has anyone had chest heaviness, more upon waking up, and very sore ribs especially in the back? It’s kind of achy when I try to take a deep breath...no real cough or wheezing. Nothing has helped so far, I try To stretch my back out a lot and sometimes use a heating pad...of course add that to being soooooo tired all the time and I get paranoid I have lung cancer...I am 47, in good health generally but have really been suffering from perimenopause symptoms the last year or so..blood work 2 months ago showed that everything was fine, no infection, anemia or anything weird popping up, it’s just making me crazy how I feel right now. just looking to see if anyone had this same type of chest rib cage discomfort. Have a good day all❤"
maddysmom2015,2019-07-07T02:36+00:00,Fluoxetine for peri symptoms,"Hello Ladies! I am 52 and have still yet to miss a period. I get terrible brain fog, anxiety and mood issues that are especially bad around my period. My OB prescribed the generic Prozac fluoxetine in a cycling dose. So to start around 3 days before my period and take as long as I am bleeding. Have any of you taken prozac/fluoxetine ? Does it help? I took the first one yesterday and today my brain fog is so bad I didn't drive. That could be a coincidence. But I have taken other anti-depressants that did nothing for mental clarity or energy. Love to you all!"
Guest,2019-07-06T13:03+00:00,Pain/soreness in my hands and feet - anyone knows this?,"Hey Ladies. So I've had a great time on progestoron-gel, and was thinking ""Well, I'm fine now. Everything is good"". All my previous symptoms went away. And then something new comes along. This time a funny soreness in my palms and under my feet. Feels like the meat om my bones are sore. Like if I press it, it's sort of like a bruise. Does anyone know of this? And does anyone know whether or not this could also just be another menopause symptom? I am NOT going to google! No matter the symptom it always comes out as cancer, you know? 😃 So not an option for me. I go crazy when I google a symptom! I love to read about real womens experiences with menopause, and it always calms me down to ask in this community. 😃"
Bassilli,2018-12-18T21:59+00:00,TV ultrasound,Can any of you tell me your thickness from your ultrasound which required a biopsy please. is it measured in mm or cm?
grace50455,2019-07-06T22:15+00:00,Sore but,"I went shopping with my daughter today, I am laying in my bed resting but I cant get comfortable because my buttocks feel achy, does anyone feel this?"
dora_39625,2019-07-06T19:01+00:00,Shoulder pressure,"Hi all, A new symptom for me - shoulder pain! I have experienced every perimenopause symptom going, but this is a first for me. It almost feels as if someone is pushing down on my shoulders. Does anyone else have this??"
grace50455,2019-07-06T05:30+00:00,Ear poppin,"My ears are pooing everytime I swallow , it has gotten worse in the last couple of days.I dont what to do its making me nervous."
sunaina1983,2019-07-03T06:31+00:00,Tight Band wrapped feeling in Head..Anyone else ??,hi friends how r u all ? Me 5 days away from period date and feeling very strange today....i feel as if someone tightly wrapped my head with band and my head is soo tight..i feel pressure inside ..Off balance too while walking...Headaches and fatigue everyday issues. Anyone facing same ? These harmones r doing dance..earlier i didnot know they have such a huge imp role in our body... in my early 30's i have no idea i have to go throught this...NO ONE TELLS U ABOUT MENOPAUSE ...it came like nightmare......as harmones level decreasing in menopause they r showing Break dance ..and my body is dancing in tunes of Harmones up and down tunes . When all this will be over ?? I want to be old me again. My life fully change because of peri. Suffering from long. every day telling my self its HARMONES..WILL GO AWAY..BUT my mind saying when.....more than 14 months i am suffering ..home bound..left job..i am thinking where my life going..and my friends of same age r enjoying life..no problem with them.....Mo sign of peri in them. Hoping for better days. tk
staci88515,2019-07-05T00:55+00:00,I was tricked and had the worst day,"I get incapacitating migraines the first day of my period (every month for past 7/8 years). A few days ago, my period started and no migraine. It was super light, which was also surprising since they have been very heavy for the past few years. I had two days of thinking maybe this peri nightmare was ending. I was giddy at having a reprieve from the bleeding and pain that comes every 21 days. Then, I woke up on day 3 with one of the worst migraines I have ever had in my life. I laid in bed in agony all day. I had ice packs on my head and vomited into plastic bags while still in bed. It was close to 15 hours of suffering. I was in so much pain I couldn't even cry. I have dizzy for weeks. My anxiety is extreme. How much can a person endure? For how long? Near my breaking point."
swansong,2019-07-04T18:34+00:00,Treatment for atrophic vaginitis to do or not to do?,"Hi to everyone. I'm new to this site, and I would like to hear sound opinions on what my question please. I was with my doctor last week and after examination I was told that I have atrophic vaginitis. I am not symptomatic except for a tiny bit of spotting now and then. I was prescribed Estradiol (a medicine called Vagifem). I was quite happy to use this until I read the insert, it mentions that there is a slight increased risk of ovarian cancer. I saw my young sister suffer and die of ovarian cancer and I am obviously worried that I might be putting myself at more risk if using this product. I am very reluctant to use these tablets. I am not concerned about my vagina being atrophied, I went to the doctor to get myself checked in case I needed to go for further exams. So my question is: to use this Estradiol or not to use it? Has anyone any experience with this product? Is there a doctor that can help me out here? Many thanks."
grace50455,2019-07-05T18:18+00:00,Sweating and numbness,"Hello everyone, I have recently started having sweaty hands and feet , now I feel numbness in my left foot. laat night I got panicky because my feet on top of sweating were swelling. I dont understand why its my left foot only. I was in ER and its not my heart thank God!! has anyone else felt this and dis it go away or is it related to something else?"
christina81747,2019-07-04T15:39+00:00,Guilt,Am i the only mom who feels annoyed my man is home and he is outside painting rail on deck not that im not appreciative but im the one who is home day and night with kids i work from home dont socialize with adults my age now kids home for summer and today im in my house wat hing my son who is annoying me while im rting to move furniture in room and nowbi just dont want to do it i never get a break from kids and he is outside andni feel guilty that my idea if relaxing right now is not to ho to store and buy food or clean or cook or hang out with my kids this is what i do all the time and i feel very annoyed and think there is something wrong with me cause i feel this way i thinkneveryone else is out having fun and doing fin things i dont know i guess its just motherhood
Madracquel,2019-07-04T17:04+00:00,Irritated,i am so irritated!!! this is a horrible feeling! literally everything bugs me and it shows! i am very bitchy!! UGH............
marisol06794,2019-07-05T00:56+00:00,Back and rib pain,hello ladies can any of you let me know if you've been getting back and Rib pains today I was cleaning my house and I could barely finish doing anything I was so exhausted my back is killing me my knees are hurting I feel pain in my ribs is like a burning pain my feet are pounding I have aches all over my body can any of you lovely ladies relate to this TY.
crystals51917,2019-07-04T00:18+00:00,No gall bladder question,My friend and I have no gall bladder. We are both experiencing some major menopause symptoms and we both are 52. Does anyone know if this could be a contributer to having more symptoms than others experiencing this craziness? Any answers are appreciated.
pinkcatfairy,2019-06-24T04:33+00:00,Wierd mouth symptoms,"Does anyone suffer mouth problems? Since menopause my mouth has been affected, i remember scraping it once on hard food and the top of mouth had some blood blisters, I wondered what it was a first. My tongue feels abit wierd at times like its raised, like something has caused an allergy on it and part of my mouth seems dry!"
CarolKelso,2019-06-27T21:38+00:00,A depression - a feeling of grief that sits on your chest. Antine simular?,"Hi there ladies ive been on this site for some time and have been doing better physically as symptoms such as headaches, tummy issues and other stuff. however lately ive had strong emotions that are like grief. its awful and i am up and sown alot of the time. There has been lots of change in my life lately. moved to a new area and new job. and find myself lost and wanting my old life back when i moved for a fresh start. Going through this change has been a rollar coaster and now my emotions and memories can make me feel like crying. Finding it very hard at times ..constantly looking back and evaluating life when i have a job house and wonderful husband. a horrible feeling of loss and grief. any of you feeling the same? thx in advance. CK"
crystals51917,2019-07-04T00:18+00:00,No gall bladder question,My friend and I have no gall bladder. We are both experiencing some major menopause symptoms and we both are 52. Does anyone know if this could be a contributer to having more symptoms than others experiencing this craziness? Any answers are appreciated.
misty36246,2019-06-18T16:10+00:00,Chest muscle pain,so tired of having pain in the chest pressing on my chest wall hurts and my breast hurts. i have been post menopausal for a few years and the pain has been terrible does anyone else ever have pain in these areas
rachel83125,2019-07-02T16:38+00:00,Elleste Duet Conti back in stock,"Hi Ladies, hopefully this will help some of you as it has me. I used to be on elleste duet conti tablets but had to change to Kliofem as there was big manufacturing problems with this medication. My pharmacist rang me today to let me know that Elleste duet conti was now in stock again and asked me if i wanted to change back, well yeah! I also had a quick look at the online pharmacies that ive been looking at for months too and they also seem to be in stock. I hope this helps someone out as it has me."
suvi87869,2019-07-01T19:50+00:00,Peri Menopausal,I AM 52 years old .I have been having anxiety for 2 months .Came all of a sudden .The first 2 weeks were really bad but now I am handling it better .Though i have some bad moments My mouth is so dry all the time and now for the past 2 weeks I have absolutely no appetite . Been forcing myself to eat. Can't taste much either .Anyone having these symptoms please respond i feel like I am losing it..
renee61138,2019-07-03T16:45+00:00,Ladies Help?,Hello beauties! I have a question. Has anyone had a sudden on set of a really dry tongue? And its a weird sensation only on one side of tongue. Its actually putting my anxiety into over drive!! Sometimes i feel it on my lip on that side also. I have no other symptoms other than my taste being a little off to..Please help ease this anxious ladies mind lol!
Gigi368,2019-07-03T06:17+00:00,Foot issues,"Hi Ladies! Just when I think things are evening out something new crops up. Lately I've been having weird feet and leg issues. My feet are usually cold bc of my heart meds but they've flip flopped. They feel like they're on fire and non stop pins and needles and some nights it travels up my shins to my knees. It's driving me crazy! Impossible to sleep! I've tried rubbing them, soaking them with Epsom salts, tylenol when they're throbbing too, lotions etc. Nothing works!! It stops if I'm standing or walking.. oh and they swell on occasion for no apparent reason! Anyone else have this? I see my doc on the 19th but I feel like chopping them off lol"
grace50455,2019-07-01T12:32+00:00,Feeling gassy,"for the past two days I have been having nausea and loss of appetite , the first day I had diarrhea today its just weird noises coming from my stomach it sounds like gas. I am going to get labwork this morning I am really nervous I have been having chest and back pain along with all my other joint pain. I googled IBS and it seems like thats what it is I am waiting to find out if i have RA or some thing else is causing all this pain in my body. I need prayers please!"
bev66,2019-07-02T18:33+00:00,Soooooo tired,for the last week I have had an headache every day and feel so tired I just want to sleep. anyone else feel like this?
pinkcatfairy,2019-06-26T05:46+00:00,Poor sense of smell,"I have a poor sense of smell now, my husband will smell anything and im like ""well I can't smell anything"" unless its a really strong smell like smoke! Anyone else?"
grace50455,2019-07-02T16:29+00:00,High levels,has anyone ever had high d-dime levels and what does that mean?
Bindisid,2019-07-01T10:53+00:00,Feel awful at the time of ovulation,"most of the symptoms mentioned here i feel during my ovulation time. from day 10th to 15th its horrible. other than dizziness, high bp, bloating, tremor, upper chest wall pain, pounding heart, past few months my upper back also have started to ache which puts extreme pressure on the chest. does anyone else feel the same."
susan39015,2019-07-01T19:00+00:00,Ughhhhhh,"I have never felt such anger and irritability in my life. I dont want to be around anyone i dint want to talk to anyone its awful. I havent been going to functions because of how awful i feel. The anxiety and over stimulation is a killer non stop 24/7. Tried medication,, tried an herbal thing every fkin thing makes me feel worse how is that even possible can you tell me? Am i causing it? If im not sobbing one second then i want to bash my or somebody elses head against a frigin wall. my psychiatrist doesnt like that im detaching from family and friends. well i dont like feeling a never ending list of physical symptoms and being told im fine or its ""anxiety"". sorry just needed to vent:("
Keljo48,2019-07-01T19:48+00:00,"Multiple symptoms. Sometimes we need to vent, right?","Hi, My name is Kelly and I am 51. I have been a member of Menopause conservatively 6 years. I have graduated from peri to post about 2 years ago. Somehow I didn't get my pin for graduating. lol. I have posted on this site before and I have tried to help posters also because this menopause (post and peri) is a scary, stressful and at times lonely affliction. Definition of affliction: something that causes pain and suffering. I have pain and I am suffering. Some days are better than others. I never know what the day will bring. This week as been absolute hell. To start, I had a skin infection on my upper groin pubic area on left side. Think ingrown hair/boil like. It sat just under the skin and caused me a lot of grief off and on for more than a month. I had it lanced last Sunday and packed with gauze. It isn't that big but AHHH. Not enough numbing. I felt it all- minus the scalpel (thankfully.) It is clearing up nicely. Doc put me on a sulpha antibiotic 2x a day for 10 days. I have taken it right on time. I also take BP meds and a statin. Not really a fan of the antibiotics or post-menopause. I live in FL and can't go out in the sun for any length of time while on med. So I have to direct my hubby on yard work. My neighbors see me out and they go inside. Sigh. I don't want to be a she devil really. I am hurting and scared and worrying and miserable. It makes me snap at my husband (married over 26 years). He can help it he is a guy and has no clue. 😃 I just don't have the patience anymore. Anyway, I have nausea and left breast soreness, now I feel like I pulled some weird muscle in my chest wall on my right side. I have a stiff neck I also have a weird pain/pull feeling really low on my right side groin area. My back is killing me, I have a wee bit of a fever. 99.4 I feel like someone ran over me with a hormone truck. That horrible doubting little voice says. ""What if it isn't hormones? What if it is cancer/tumor/ incurable things? What if I am the freak and no one else feels this way? What if you never feel better"" I really hate that voice especially when I don't feel even remotely human. I am living my pain and suffering. My neck, my back, my side, my chest, and my groin area. I can barely function. I have a Dr appt tomorrow for left breast pain. So much more is attacking me now. She is going to think I am a mess .I want to feel better. I want my mom because she always made me feel better, but she lives several states from me and has dementia now. 😦 My husband doesn't know what to do with me. Ugh. I don't know what to do with me either. I step down from my venting soapbox. Thank you. Wishing you all normal hormones and beautiful days and night. XX"
may69987,2019-06-30T14:54+00:00,Perimanipose,"hello ladies ,I STARTED A new symptoms ,my fingers are tingling mostly the top of my finger and I wake up with tingling toes and heels is it related to stupid peri or what ,please let me know if anyone experiance the same think it is scarring me"
mel65197,2019-06-30T15:13+00:00,Perimenopause: strange symptoms?,"Hi all, I'm 46 (47 in Oct.) and have been on the rocky road of perimenopause for several years. Although no doctor can tell me definitively that peri is what is going on. I have an appointment to get my hormones checked to see if there is anything telling there. I go through periods (no pun intended!) where I feel somewhat okay. However, the last three weeks have been awful. I ended up in urgent care after one of these ""episodes"" I get frequently. My heart starts racing out of the blue, I get very lightheaded, have a weird pressure in my head, throat and chest, my BP drops, and I pretty much feel like death is coming any minute. These strike me suddenly, although often in the morning it seems. I sometimes take Xanax during these episodes which can help but not totally. By the time it's over I am left feeling shaky and exhausted. I've seen a cardiologist, wore a holter monitor, had an echo and a stress test. They put me on metoprolol (beta blocker) for the occasional high heart rate and kind of sent me on my way. I've had my thyroid checked and adrenal function. All normal. One other thing to note: my periods are super erratic and can be crazy heavy when they come. I am sooooo tired of feeling like crap. I can't enjoy my family, friends or normal activities like I used to. While I am eager to get my hormones checked, I am also a little nervous that it is going to show they are within normal range and not what is causing all this other nonsense. Does any of this sound familiar to anyone?? On my worst days I feel like surely I am dying of some dread disease and they just haven't figured it out yet. lol. Thanks in advance for your response."
Madracquel,2019-07-01T15:38+00:00,Severe pain in left kidney area,"Hi Ladies, I have had horrible pain in the left kidney area on and off for years. Always got worse around my period every month. I have not had a period since August 2018 and have had the pain still. The last few months it has been excruciating pain and abdominal bloating too. The bloating is so bad it feels like i cant catch my breath. Anyone experience anything like this?"
Madracquel,2019-07-01T15:44+00:00,Severe pain in left kidney area,"Hi Ladies, I have had horrible pain in the left kidney area on and off for years. Always got worse around my period every month. I have not had a period since August 2018 and have had the pain still. The last few months it has been excruciating pain and abdominal bloating too. The bloating is so bad it feels like i cant catch my breath. Anyone experience anything like this?"
grace50455,2019-06-29T13:10+00:00,Feeling scared,"Goodmorning everyone, I hope I'm not being a bug but I dont know what to do. I am so scared and I cant explain to my husband or my chilren what Im feeling because I'm afraid they will think Im crazy. I try my best to be strong as if nothings wrong but everyday I feel like I am dying . Last night my husband and I went to VBS at our Church and again I started feeling so tired and aching everywhere I kept asking him if he was ready to leave where before he was the one asking me . On the way home my head was punding and my neck was hurting so bad and then my back again,I just wanted to cry, I was so sleepy I couldnt even talk to him on the way home. My hips, knees and ankles are hurting this morning but Im afraid to take I buprofen because of high enzyme levels . I have been drinking ACV every morning after someone told me it was good for joint pain and alot of other things but I dont know how long it will take to see results. I am just so tired of hurting all the time . sorry this is so long I just need to vent. have a blessed day!"
wendy36287,2019-07-01T00:10+00:00,Wh6 is it only our left???,"hi ladies i have been on anxiety and entire week now. I have been having the tingles and coldness in arms ,ears,cheek,eyes watery and nasal drip. Ever so often i will get body pays and like acid but chest wall pains with sticking by my stomach which brings on the anxiety. Fearing its my left side of course am thinking heart attack with d chest with no palps and then when i have palps i have no pain. Am a week and a half before period i have no clue if my body is changing again . It feels different each time . The chest wall pain is d worse with d anxiety. Any advice ladies or anyone have the same symptoms? Am feeling crazy and tired."
jill05006,2019-06-30T20:39+00:00,scared,I am so scared and I've been crying on and off if this is priememopause I hate it I understand it's your hormones screwing with your brain but it's horrible feeling like this I'm 53 years of age and don't know how long I've got left it's z scary throught I have a partner and I'm so scared of leaving him I don't want to die I get so frightened and scared
hardev24538,2019-06-25T16:23+00:00,Bladder weakness,Does anyone else suffer with bad bladder leakage .. I only have 2 walk around and I have wet patches .. it's making me really miserable as I can smell it all the time .. very self conscious of the fact that other people can.. can anyone tell me how they coped or resolve this menopausal nightmare ..
grace50455,2019-06-29T13:10+00:00,Feeling scared,"Goodmorning everyone, I hope I'm not being a bug but I dont know what to do. I am so scared and I cant explain to my husband or my chilren what Im feeling because I'm afraid they will think Im crazy. I try my best to be strong as if nothings wrong but everyday I feel like I am dying . Last night my husband and I went to VBS at our Church and again I started feeling so tired and aching everywhere I kept asking him if he was ready to leave where before he was the one asking me . On the way home my head was punding and my neck was hurting so bad and then my back again,I just wanted to cry, I was so sleepy I couldnt even talk to him on the way home. My hips, knees and ankles are hurting this morning but Im afraid to take I buprofen because of high enzyme levels . I have been drinking ACV every morning after someone told me it was good for joint pain and alot of other things but I dont know how long it will take to see results. I am just so tired of hurting all the time . sorry this is so long I just need to vent. have a blessed day!"
faz5503,2019-06-28T21:54+00:00,Hand jerks and fingers twitch.,"Hi ladies. I know that some people are woken up by their legs suddenly moving but has anyone experienced this in their hands. Lately, I have been woken up by my hand making a sudden jolting motion or when I'm awake I can see one or three fingers twitching. I suffer with insomnia so the little sleep I do manage to get is being disrupted by these hand jolts."
christina81747,2019-06-27T12:02+00:00,Anxious,i have been so stressed since sunday and think something wrong with me! havent had much appetite feel emotiinal and woke up this morning worrying that i will feel this way all day i feel hyper jittery nervous fustrated like my insides feel shaky nut im not avtually shaking and i want to cry and i feel so tired!
renee61138,2019-06-28T12:20+00:00,Day 2,Good morning ladies. Ive been in peri for 2 years now still getting a period albeit irregular. Ive noticed on Day 1-3 I feel the absalute worst. Bad headaches anxiety heavy bleeding just feeling un well. Abyone else. Just want to know im not alone...ughh
pam90720,2019-06-27T19:09+00:00,❤️,Click here to view image
faz5503,2019-06-27T10:47+00:00,A weird feeling on one side of my body.,Hi ladies. So three years in and this odd feeling on the left side of my body just won't ease up. I feel so much weaker on the left and experience trembling everyday whereas before it happened every other day. I'm clumsier and I'm still experiencing numbness and tingling all over. I'm still struggle with fatigue and occasional dizziness. Is it just me or should these symptoms have stopped by now? Thanks.
Guest,2019-06-26T16:42+00:00,Where am I?,"Just wanted to share this for a laugh. So I'm going through my phone reading all the replies I have received from this forum (thank you ladies) when I realize I need to rush to the bathroom for my third bout of diarrhea today. I come out of the washroom to go and make myself a decaffeinated tea and realize I cannot find my phone now. As I'm looking everywhere my kettle is ready so I make my tea. I go back to looking for my phone and find it beside the cat food (did I feed her?) Anyway, time to enjoy my tea...where the heck is my tea?? Can't find it so I make another. Then as i sit down to read more responses i realize I need to go again!!! I go into the bathroom and there's my first cup of tea! The day is just beginning and I wonder how many items I will misplace items today or how many times I will go somewhere to do something only to forget why I'm there in the first place....LOL"
grace50455,2019-06-28T05:03+00:00,Feeling horrible,"hello Ladies , its me again, I went to our VBS at Church tonight and I started feeling really bad my left shoulder started hurting first, then my back and as I was driving home I got the worst headache and then my legs started feeling like pins and needles pain and the list goes on, I am so tired and sleepy but I cant fall asleep because l cant get comfotable with all this pain. also my bone popping started up again!!"
susan39015,2019-06-26T17:49+00:00,Is this normal,"Ok sooooooo has anyone experienced the big ""O"" while you were sleeping? wht the hell is wrong wth me"
heather29740,2019-06-25T22:56+00:00,Post menopausal merina coil fitted.,"Can I ask if anyone has had a merina coil fitted in the last few weeks or months. I had an endometrial polyp removed by General anaesthetic and the merina coil fitted at the same time. I have had some bleeding just spotting but have been told that, that is quite normal. I feel a wee bit different I would say having to Lee more since it was fitted but maybe not, if anyone could tell me how they have been feeling it would be much appreciated. Many Thanks Heather"
faye2004,2019-06-24T15:39+00:00,INTERNAL TREMORS,"Does anyone ever have internal tremors, shakes, vibrations? For the past month I've been having them, usually between 2-4 a.m. not sure why. I've been to my heart doctor, he says it's not my heart. So I wondering if its a symtom of menupause? If anyone else has had them please respond back. Thanks!!"
katyD211,2019-06-12T04:46+00:00,Ankle swelling...anyone having this issue?,"Ok my health anxiety is off the rails. Although i have dealt with ankle swelling off n on since peri began ,this time I'm freaking out. Could be because in the past months 2 people in my world have been diagnosed w heart failure. In January we lost my hubby's brother to this. They all smoked heavily n drank a lot, too. I've never smoked and only drink once every blue moon at a party. It usually flares up when i am near to having a flow so I'm hoping that's the cause. Just had a check up in April and all was well. Thanks for letting me talk myself back from the ledge..any tips to stop it from happening would be appreciated!"
Pamwhid,2019-06-11T07:43+00:00,New Another new symptom,"i pretty much have a new symptom every day, but now im dealing with heart burn never had it in my life . can any ladies give me some advice on natural remedies"
Bindisid,2019-06-27T09:34+00:00,Oh these palpitations,i hate these pounding heart. till noon I was ok then all of a sudden started to feel dizzy blurry and her at started to pound. feel so fatigue.
grace50455,2019-06-26T22:15+00:00,Feeling anxious,I went to Dr. today . I am so exhausted after hearing everything I have going against me..... she said my pain tolerance must be very high because of my inflammation levels being so high.. she said a normal level is 23 and mine were 123!! I have been having more pain lately in my back and my chest. she said I must go to Rheumatologist she said I for sure have RA but the rheumatologist has to rule out any other problems. my liver enzymes are high. I am feeling so anxious right now I cant even think. can I live a normal life with RA? can I still work? will this pain get worse? I am so tired of my thoughts being all over the place. I know that God can heal me I am just trying to grasp all of this. !
anne81411,2019-06-26T08:46+00:00,Bloating,"Hello Ladies , Can anyone relate too me on here please I am just turned sixty a couple of weeks ago and was on HRT Patches for about 9 months but two weeks ago now came off them because my doctors cant gets them anymore so there were wondering which ones to put me on , so decided to see how i do with out them , but since then i have been feeling very bloated dont know if its because of been off the patches or something else , Help please fed up with all this my mind is all over the place ."
charcey97,2019-06-24T15:09+00:00,Fibrocystic breasts in perimenopause,"Anyone here deal with Fibrocystic breasts? I'm having non-cyclical breast pain that goes from breast to arm pit, lumpiness, heavy, full feeling and pain into my upper back (although, that could be unrelated). Noticed some nipple puckering today when I raise my arms, but I,also, had a breast reduction many years ago where they reconstructed the nipples...so could be scar tissue. Had a mammo with US in March for the same problems (for the most part). Nothing found and they said nothing about cysts. Although, I do have dense breast tissue, so I know that may not be noticeable. I have a breast US scheduled today. Can someone shed light on this for me? Has this been your experience? Posted a couple days ago in a different thread and only got a couple responses. Thought I'd try again in a different way. Thank you in advance. My nerves are at an all time high!"
christine66659,2019-06-25T17:42+00:00,Post menopause,hi ladies im 10 yrs post meno and have recently had real bad neck back and shoulder pain along with bouts of dizzines bouts of crying and fatigue..is this still possible even..went thru meno relatively symptom free at 42..periods just stopped..many thanks ♥️
2chr2015,2019-06-26T23:18+00:00,Vaginal atrophy/dryness,"Hi ladies. I am 47 and i have been in peri about 3 years. I've skipped a few periods or been really late etc. I think I may be experiencing VA. If you have, what were your symptoms? I'm just not sure what is going on down there! I have urinary frequency with some urge incontinence. But, I also feel pressure and sometimes sore (not related to sex). Did it start while you were still at this stage in peri? Did it come and go? I am late right now. If i start my period, will it get better? thanks"
judy1964,2019-06-26T17:20+00:00,High liver enzymes,"I am so worried, just got my blood tests, and Dr. wants to see me because of high liver enzymes, I worry about my health so bad...I read that sometimes menopause can cause this ... Anyone else have this happen to them??"
sara37450,2019-06-25T19:01+00:00,Acid reflux and menopause,"Hi any body dealing with bad acid reflux and are post menopausal. It came on suddenly 5 months ago and wondered if this could be hormone related. Am on lanzoprozol. They work to a degree but still get symptoms of taste in mouth, mucous in throat etc. Thanks."
debi62095,2019-06-25T17:58+00:00,horrible headaches and unable to cool down episodes - in meno,"today just awful headache all over dull sometimes throbbing that makes me feel so down, cant even bend down and exhausted, hot flushes and face so flushed cannot seem to cool down, actually makes you feel sick. this is worse lately when its hot and humid and high pollen, anyone esle like this feeling very alone..............thanks debi. ...."
cindy17746,2019-06-25T20:56+00:00,Needles under my skin,"Hi ladies, I just developed a new symptom today that has me worrying. I started getting this sensation in my head, like there are hundreds of little needles pricking me from under my skin. It's very painful and unsettling. Is this hormones??"
Guest,2019-06-25T16:14+00:00,I BS,I am also curious. Do many of you also suffer from IBS?
Jaynie12,2019-06-25T10:49+00:00,Awake in a panic,awake in a panic again. will this ever stop?? when im able to fall asleep. this is what i have to look forward to.anyone one else?? whart do u do to fall back asleep. i was given buspar and prozac. does it help? im afraid to take thinking will make it worse.
suzanne_0411,2019-06-25T22:36+00:00,Post meno panic attack,"I am 55 and 5 years post. I have been anxious for a while now, with bouts of health anxiety, very melancholy, angry, dwelling on the negative, etc which resulted in a lovely panic attack last night...the kind I haven't had in years, the kind that had me pacing out on my lawn in bare feet thinking maybe I needed to call an ambulance. Gosh, I thought this would be over by now 😞😞"
pam90720,2019-06-25T11:04+00:00,Mornings....,bleh....
Guest,2019-06-25T15:46+00:00,Peri menopause ugh!!,"Hello , I am new to this forum and have read so many of your posts on peri menopause. Like so many of you probably feel I am afraid to tell my doctor anymore of my symptoms because I feel like I am just not being heard. As so many of you have described I just feel like an ""old lady"" at the age of 48. My symptoms started a few years ago but who can remember exactly when as it all eventually becomes a big blur. I have put on 50 pounds in the past few years and am almost always tired. Do I want to do something about this? YES! but I'm so tired. Been through similar things as the rest of you, mood swings, elevated pms symptoms, bloodwork that came back showing elevated inflammation and white blood cell count but ""don't worry about it"" because test for RA came back negative. When it all first started getting really bad I could barely get out of my car and god forbid i try to lift my leg to get over a curb. Most recently I had surgery last year on both hands for carpal tunnel syndrome which is much better but i still have pain in my thumbs, wrists and wedding and pinky fingers. Went for nerve conduction tests and they were fine but the numbness and pain is getting worse all the time. They say I have De Quervain syndrome which is obviously true but neverless the specialist still had a way of making me feel like I am a hypochondriac. I have received a call from GP to follow up on the results and don't even want to go...feels like it's easier to just suffer in silence. For instance after being told i had alot of inflammation in one if my knees (which I went for a cortisone shot) the doctor told me that it's not like it's cancer and nobody ever died from arthritis. Sigh!! Sorry to go on and on but I am actually so happy where my life is right now with my wonderful family and only working part-time 3 days a week but somehow still feel miserable...."
Guest,2019-06-25T16:03+00:00,Peri menopause Ugh!,"linda24062 linda24062 Hello , I am new to this forum and have read so many of your posts on peri menopause. Like so many of you probably feel I am afraid to tell my doctor anymore of my symptoms because I feel like I am just not being heard. As so many of you have described I just feel like an ""old lady"" at the age of 48. My symptoms started a few years ago but who can remember exactly when as it all eventually becomes a big blur. I have put on 50 pounds in the past few years and am almost always tired. Do I want to do something about this? YES! but I'm so tired. Been through similar things as the rest of you, mood swings, elevated pms symptoms, bloodwork that came back showing elevated inflammation and white blood cell count but ""don't worry about it"" because test for RA came back negative. When it all first started getting really bad I could barely get out of my car and god forbid i try to lift my leg to get over a curb. Most recently I had surgery last year on both hands for carpal tunnel syndrome which is much better but i still have pain in my thumbs, wrists and wedding and pinky fingers. Went for nerve conduction tests and they were fine but the numbness and pain is getting worse all the time. They say I have De Quervain syndrome which is obviously true but neverless the specialist still had a way of making me feel like I am a hypochondriac. I have received a call from GP to follow up on the results and don't even want to go...feels like it's easier to just suffer in silence. For instance after being told i had alot of inflammation in one if my knees (which I went for a cortisone shot) the doctor told me that it's not like it's cancer and nobody ever died from arthritis. Sigh!! Sorry to go on and on but I am actually so happy where my life is right now with my wonderful family and only working part-time 3 days a week but somehow still feel miserable...."
nancy55477,2019-06-25T18:27+00:00,Does HRT make you gain weight?,Does anyone know if HRT makes you gain weight or it is the opposite?
sharcerv52408,2019-06-25T12:08+00:00,Feeling achy,"Hello all, Since Sunday I have been waking up with aches in my legs and kind of all over like when you have the flu. This has been accompanied by a a relentless feeling of extreme fatigue. I haven't seen my period now for 51 days. Has anyone else felt like this?"
susan39015,2019-06-24T13:50+00:00,Has this happened to anyone??,"Im at wrk so i cant make this long but im mortified- Im under tremendous stress and my senses, all of them, are heightened to a torturous level but this weekend on sat i saw something that ended up not being there and sunday i heard sounds in my basement assumed it was my husband but 2 min later he walked through front door, he had stepped out. wtf? am i hallucinating now? I have major anxiety and like i said stress on top of all these other symptoms we've all listed from head to toe. Also a very unhappy marraige. Am i alone or has this happened to anyone? I cld understand mistakenly hearing something but to actually see something that wasnt there. Im beyond petrified. Also vivid dreams/nightmares at times."
louisa24,2019-03-24T07:51+00:00,Ovestin,"Hi can anybody tell me if they are inserting Ovestin? My gynecologist prescribed it to me last year as my cervix was thinning. I have been a bit afraid to use it because of cancer risk. I have been using Replens, but would like to know what other people think."
